ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
BR-AC,Brazil,Acre,2020-04-30,404,19,
BR-AL,Brazil,Alagoas,2020-04-30,1044,47,
BR-AP,Brazil,Amapa,2020-04-30,1080,34,
BR-AM,Brazil,Amazonas,2020-04-30,5254,425,
BR-BA,Brazil,Bahia,2020-04-30,2851,104,
BR-CE,Brazil,Ceara,2020-04-30,7606,482,
BR-DF,Brazil,Distrito Federal,2020-04-30,1356,30,
BR-ES,Brazil,Espiritu Santo,2020-04-30,2465,83,
BR-GO,Brazil,Goias,2020-04-30,781,29,
BR-MA,Brazil,Maranhao,2020-04-30,3190,184,
BR-MT,Brazil,Mato Grosso,2020-04-30,297,11,
BR-MS,Brazil,Mato Grosso do Sul,2020-04-30,255,9,
BR-MG,Brazil,Minas Gerais,2020-04-30,1827,82,
BR-PA,Brazil,Para,2020-04-30,2876,208,
BR-PB,Brazil,Paraiba,2020-04-30,814,62,
BR-PR,Brazil,Parana,2020-04-30,1407,83,
BR-PE,Brazil,Pernambuco,2020-04-30,6876,565,
BR-PI,Brazil,Piaui,2020-04-30,513,24,
BR-RJ,Brazil,Rio de Janeiro,2020-04-30,9453,854,
BR-RN,Brazil,Rio Grande do Norte,2020-04-30,1177,56,
BR-RS,Brazil,Rio Grande do Sul,2020-04-30,1466,51,
BR-RO,Brazil,Rondonia,2020-04-30,502,16,
BR-RR,Brazil,Roraima,2020-04-30,519,7,
BR-SC,Brazil,Santa Catarina,2020-04-30,2085,46,
BR-SP,Brazil,Sao Paulo,2020-04-30,28698,2375,
BR-SE,Brazil,Sergipe,2020-04-30,447,12,
BR-TO,Brazil,Tocantins,2020-04-30,137,3,
