ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
BR-AC,Brazil,Acre,2020-07-07,14941,399,
BR-AL,Brazil,Alagoas,2020-07-07,41524,1192,
BR-AP,Brazil,Amapa,2020-07-07,30294,455,
BR-AM,Brazil,Amazonas,2020-07-07,79167,2952,
BR-BA,Brazil,Bahia,2020-07-07,91954,2216,
BR-CE,Brazil,Ceara,2020-07-07,124952,6556,
BR-DF,Brazil,Distrito Federal,2020-07-07,62694,767,
BR-ES,Brazil,Espiritu Santo,2020-07-07,56698,1880,
BR-GO,Brazil,Goias,2020-07-07,31308,701,
BR-MA,Brazil,Maranhao,2020-07-07,92088,2286,
BR-MT,Brazil,Mato Grosso,2020-07-07,22406,846,
BR-MS,Brazil,Mato Grosso do Sul,2020-07-07,10687,128,
BR-MG,Brazil,Minas Gerais,2020-07-07,60897,1282,
BR-PA,Brazil,Para,2020-07-07,116152,5128,
BR-PB,Brazil,Paraiba,2020-07-07,54802,1145,
BR-PR,Brazil,Parana,2020-07-07,34308,851,
BR-PE,Brazil,Pernambuco,2020-07-07,66151,5234,
BR-PI,Brazil,Piaui,2020-07-07,27514,834,
BR-RJ,Brazil,Rio de Janeiro,2020-07-07,124086,10881,
BR-RN,Brazil,Rio Grande do Norte,2020-07-07,35820,1291,
BR-RS,Brazil,Rio Grande do Sul,2020-07-07,33800,791,
BR-RO,Brazil,Rondonia,2020-07-07,24564,577,
BR-RR,Brazil,Roraima,2020-07-07,19088,376,
BR-SC,Brazil,Santa Catarina,2020-07-07,35342,419,
BR-SP,Brazil,Sao Paulo,2020-07-07,332708,16475,
BR-SE,Brazil,Sergipe,2020-07-07,31640,851,
BR-TO,Brazil,Tocantins,2020-07-07,13004,228,
