ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
BR-AC,Brazil,Acre,2020-08-27,24269,607,
BR-AL,Brazil,Alagoas,2020-08-27,77755,1853,
BR-AP,Brazil,Amapa,2020-08-27,42285,652,
BR-AM,Brazil,Amazonas,2020-08-27,118083,3616,
BR-BA,Brazil,Bahia,2020-08-27,247853,5178,
BR-CE,Brazil,Ceara,2020-08-27,210727,8365,
BR-DF,Brazil,Distrito Federal,2020-08-27,156863,2425,
BR-ES,Brazil,Espiritu Santo,2020-08-27,108662,3105,
BR-GO,Brazil,Goias,2020-08-27,127361,2962,
BR-MA,Brazil,Maranhao,2020-08-27,148923,3402,
BR-MT,Brazil,Mato Grosso,2020-08-27,87484,2649,
BR-MS,Brazil,Mato Grosso do Sul,2020-08-27,46261,800,
BR-MG,Brazil,Minas Gerais,2020-08-27,205942,5049,
BR-PA,Brazil,Para,2020-08-27,195297,6102,
BR-PB,Brazil,Paraiba,2020-08-27,104096,2388,
BR-PR,Brazil,Parana,2020-08-27,124074,3153,
BR-PE,Brazil,Pernambuco,2020-08-27,122147,7480,
BR-PI,Brazil,Piaui,2020-08-27,75160,1765,
BR-RJ,Brazil,Rio de Janeiro,2020-08-27,219198,15859,
BR-RN,Brazil,Rio Grande do Norte,2020-08-27,60893,2219,
BR-RS,Brazil,Rio Grande do Sul,2020-08-27,118315,3275,
BR-RO,Brazil,Rondonia,2020-08-27,53805,1109,
BR-RR,Brazil,Roraima,2020-08-27,42690,586,
BR-SC,Brazil,Santa Catarina,2020-08-27,139638,2170,
BR-SP,Brazil,Sao Paulo,2020-08-27,784453,29415,
BR-SE,Brazil,Sergipe,2020-08-27,71599,1830,
BR-TO,Brazil,Tocantins,2020-08-27,47558,635,
