ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
BR-AC,Brazil,Acre,2020-05-24,4160,92,
BR-AL,Brazil,Alagoas,2020-05-24,6214,316,
BR-AP,Brazil,Amapa,2020-05-24,6353,163,
BR-AM,Brazil,Amazonas,2020-05-24,29867,1758,
BR-BA,Brazil,Bahia,2020-05-24,13899,460,
BR-CE,Brazil,Ceara,2020-05-24,35595,2324,
BR-DF,Brazil,Distrito Federal,2020-05-24,6638,104,
BR-ES,Brazil,Espiritu Santo,2020-05-24,10007,446,
BR-GO,Brazil,Goias,2020-05-24,2443,95,
BR-MA,Brazil,Maranhao,2020-05-24,21191,754,
BR-MT,Brazil,Mato Grosso,2020-05-24,1462,40,
BR-MS,Brazil,Mato Grosso do Sul,2020-05-24,924,17,
BR-MG,Brazil,Minas Gerais,2020-05-24,6668,226,
BR-PA,Brazil,Para,2020-05-24,24125,2148,
BR-PB,Brazil,Paraiba,2020-05-24,7823,272,
BR-PR,Brazil,Parana,2020-05-24,3212,153,
BR-PE,Brazil,Pernambuco,2020-05-24,27759,2200,
BR-PI,Brazil,Piaui,2020-05-24,3390,107,
BR-RJ,Brazil,Rio de Janeiro,2020-05-24,37912,3993,
BR-RN,Brazil,Rio Grande do Norte,2020-05-24,4697,200,
BR-RS,Brazil,Rio Grande do Sul,2020-05-24,6470,180,
BR-RO,Brazil,Rondonia,2020-05-24,3201,121,
BR-RR,Brazil,Roraima,2020-05-24,2439,84,
BR-SC,Brazil,Santa Catarina,2020-05-24,6696,105,
BR-SP,Brazil,Sao Paulo,2020-05-24,82161,6163,
BR-SE,Brazil,Sergipe,2020-05-24,5314,93,
BR-TO,Brazil,Tocantins,2020-05-24,2591,52,
