ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
BR-AC,Brazil,Acre,2020-08-26,24119,607,
BR-AL,Brazil,Alagoas,2020-08-26,77317,1844,
BR-AP,Brazil,Amapa,2020-08-26,41981,647,
BR-AM,Brazil,Amazonas,2020-08-26,117412,3600,
BR-BA,Brazil,Bahia,2020-08-26,245021,5116,
BR-CE,Brazil,Ceara,2020-08-26,208782,8351,
BR-DF,Brazil,Distrito Federal,2020-08-26,155253,2399,
BR-ES,Brazil,Espiritu Santo,2020-08-26,107909,3086,
BR-GO,Brazil,Goias,2020-08-26,124593,2888,
BR-MA,Brazil,Maranhao,2020-08-26,147676,3390,
BR-MT,Brazil,Mato Grosso,2020-08-26,85709,2611,
BR-MS,Brazil,Mato Grosso do Sul,2020-08-26,45359,783,
BR-MG,Brazil,Minas Gerais,2020-08-26,201973,4948,
BR-PA,Brazil,Para,2020-08-26,193564,6097,
BR-PB,Brazil,Paraiba,2020-08-26,103213,2371,
BR-PR,Brazil,Parana,2020-08-26,122241,3102,
BR-PE,Brazil,Pernambuco,2020-08-26,121078,7460,
BR-PI,Brazil,Piaui,2020-08-26,74096,1754,
BR-RJ,Brazil,Rio de Janeiro,2020-08-26,216675,15700,
BR-RN,Brazil,Rio Grande do Norte,2020-08-26,60442,2215,
BR-RS,Brazil,Rio Grande do Sul,2020-08-26,115984,3235,
BR-RO,Brazil,Rondonia,2020-08-26,53119,1100,
BR-RR,Brazil,Roraima,2020-08-26,42359,582,
BR-SC,Brazil,Santa Catarina,2020-08-26,137560,2142,
BR-SP,Brazil,Sao Paulo,2020-08-26,776135,29194,
BR-SE,Brazil,Sergipe,2020-08-26,71222,1822,
BR-TO,Brazil,Tocantins,2020-08-26,46364,621,
