ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
BO-B,Bolivia,Beni,,6422,331,950
BO-H,Bolivia,Chuquisaca,,4786,359,1537
BO-C,Bolivia,Cochabamba,,12017,896,7259
BO-L,Bolivia,La Paz,,29149,618,5606
BO-O,Bolivia,Oruro,,4736,262,1647
BO-N,Bolivia,Pando,,2263,147,308
BO-P,Bolivia,Potosi,,4944,189,649
BO-S,Bolivia,Santa Cruz,,39616,1686,29500
BO-T,Bolivia,Tarija,,7066,176,1419
