ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
BO-B,Bolivia,Beni,,5954,319,724
BO-H,Bolivia,Chuquisaca,,3296,275,921
BO-C,Bolivia,Cochabamba,,11074,809,4214
BO-L,Bolivia,La Paz,,24145,417,1679
BO-O,Bolivia,Oruro,,4227,245,764
BO-N,Bolivia,Pando,,1804,142,290
BO-P,Bolivia,Potosi,,2608,131,435
BO-S,Bolivia,Santa Cruz,,38016,1416,23614
BO-T,Bolivia,Tarija,,5335,130,1043
