ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
BO-B,Bolivia,Beni,,3581,178,56
BO-H,Bolivia,Chuquisaca,,253,15,16
BO-C,Bolivia,Cochabamba,,2360,101,94
BO-L,Bolivia,La Paz,,1545,55,332
BO-O,Bolivia,Oruro,,469,36,96
BO-N,Bolivia,Pando,,476,12,14
BO-P,Bolivia,Potosi,,424,13,35
BO-S,Bolivia,Santa Cruz,,14165,322,4427
BO-T,Bolivia,Tarija,,239,8,16
