ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
BO-B,Bolivia,Beni,,6156,326,841
BO-H,Bolivia,Chuquisaca,,4343,328,1218
BO-C,Bolivia,Cochabamba,,11621,859,6086
BO-L,Bolivia,La Paz,,27306,521,2444
BO-O,Bolivia,Oruro,,4496,251,1438
BO-N,Bolivia,Pando,,2129,145,302
BO-P,Bolivia,Potosi,,4538,175,609
BO-S,Bolivia,Santa Cruz,,38969,1548,26888
BO-T,Bolivia,Tarija,,6507,152,1285
