ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
BO-B,Bolivia,Beni,,6821,339,1105
BO-H,Bolivia,Chuquisaca,,5627,427,2359
BO-C,Bolivia,Cochabamba,,12629,987,9015
BO-L,Bolivia,La Paz,,32161,893,17754
BO-O,Bolivia,Oruro,,5185,271,2043
BO-N,Bolivia,Pando,,2355,155,403
BO-P,Bolivia,Potosi,,6389,207,1340
BO-S,Bolivia,Santa Cruz,,41197,3546,34564
BO-T,Bolivia,Tarija,,9240,229,4567
