ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
BO-B,Bolivia,Beni,,4811,263,173
BO-H,Bolivia,Chuquisaca,,1298,58,51
BO-C,Bolivia,Cochabamba,,5014,365,446
BO-L,Bolivia,La Paz,,6366,127,496
BO-O,Bolivia,Oruro,,1701,110,231
BO-N,Bolivia,Pando,,1026,56,14
BO-P,Bolivia,Potosi,,858,31,82
BO-S,Bolivia,Santa Cruz,,24625,700,12801
BO-T,Bolivia,Tarija,,1501,44,39
