ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
PE-AMA,Peru,Amazonas,2020-09-28,3333,93,0
PE-ANC,Peru,Ancash,2020-09-28,9554,549,0
PE-APU,Peru,Apurimac,2020-09-28,655,23,0
PE-ARE,Peru,Arequipa,2020-09-28,8917,406,0
PE-AYA,Peru,Ayacucho,2020-09-28,2289,34,0
PE-CAJ,Peru,Cajamarca,2020-09-28,3494,129,0
PE-CAL,Peru,Callao,2020-09-28,19080,715,0
PE-CUS,Peru,Cusco,2020-09-28,2266,26,0
PE-HUV,Peru,Huancavelica,2020-09-28,1082,24,0
PE-HUC,Peru,Huanuco,2020-09-28,3736,98,0
PE-ICA,Peru,Ica,2020-09-28,9294,609,0
PE-JUN,Peru,Junin,2020-09-28,5143,213,0
PE-LAL,Peru,La Libertad,2020-09-28,11964,773,0
PE-LAM,Peru,Lambayeque,2020-09-28,15057,798,0
PE-LIM,Peru,Lima,2020-09-28,175631,5530,0
PE-LOR,Peru,Loreto,2020-09-28,9800,360,0
PE-MDD,Peru,Madre de dios,2020-09-28,2431,79,0
PE-MOQ,Peru,Moquegua,2020-09-28,1341,25,0
PE-PAS,Peru,Pasco,2020-09-28,1330,28,0
PE-PIU,Peru,Piura,2020-09-28,18738,839,0
PE-PUN,Peru,Puno,2020-09-28,1152,37,0
PE-SAM,Peru,San Martin,2020-09-28,6608,180,0
PE-TAC,Peru,Tacna,2020-09-28,1302,12,0
PE-TUM,Peru,Tumbes,2020-09-28,3416,127,0
PE-UCA,Peru,Ucayali,2020-09-28,8713,163,0
