ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
PE-AMA,Peru,Amazonas,2020-10-23,25,,0
PE-ANC,Peru,Ancash,2020-10-23,110,,0
PE-APU,Peru,Apurimac,2020-10-23,5,,0
PE-ARE,Peru,Arequipa,2020-10-23,98,,0
PE-AYA,Peru,Ayacucho,2020-10-23,11,,0
PE-CAJ,Peru,Cajamarca,2020-10-23,11,,0
PE-CAL,Peru,Callao,2020-10-23,733,,0
PE-CUS,Peru,Cusco,2020-10-23,59,,0
PE-HUV,Peru,Huancavelica,2020-10-23,10,,0
PE-HUC,Peru,Huanuco,2020-10-23,15,,0
PE-ICA,Peru,Ica,2020-10-23,58,,0
PE-JUN,Peru,Junin,2020-10-23,68,,0
PE-LAL,Peru,La Libertad,2020-10-23,115,,0
PE-LAM,Peru,Lambayeque,2020-10-23,392,,0
PE-LIM,Peru,Lima,2020-10-23,7458,,0
PE-LOR,Peru,Loreto,2020-10-23,340,,0
PE-MDD,Peru,Madre de dios,2020-10-23,10,,0
PE-MOQ,Peru,Moquegua,2020-10-23,12,,0
PE-PAS,Peru,Pasco,2020-10-23,11,,0
PE-PIU,Peru,Piura,2020-10-23,120,,0
PE-PUN,Peru,Puno,2020-10-23,2,,0
PE-SAM,Peru,San Martin,2020-10-23,23,,0
PE-TAC,Peru,Tacna,2020-10-23,9,,0
PE-TUM,Peru,Tumbes,2020-10-23,72,,0
PE-UCA,Peru,Ucayali,2020-10-23,17,,0
