ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
PE-AMA,Peru,Amazonas,2020-08-31,11,,0
PE-ANC,Peru,Ancash,2020-08-31,50,4,0
PE-APU,Peru,Apurimac,2020-08-31,1,,0
PE-ARE,Peru,Arequipa,2020-08-31,74,5,0
PE-AYA,Peru,Ayacucho,2020-08-31,5,,0
PE-CAJ,Peru,Cajamarca,2020-08-31,10,,0
PE-CAL,Peru,Callao,2020-08-31,320,2,0
PE-CUS,Peru,Cusco,2020-08-31,54,3,0
PE-HUV,Peru,Huancavelica,2020-08-31,7,1,0
PE-HUC,Peru,Huanuco,2020-08-31,7,,0
PE-ICA,Peru,Ica,2020-08-31,28,3,0
PE-JUN,Peru,Junin,2020-08-31,42,3,0
PE-LAL,Peru,La Libertad,2020-08-31,82,5,0
PE-LAM,Peru,Lambayeque,2020-08-31,246,4,0
PE-LIM,Peru,Lima,2020-08-31,3016,72,0
PE-LOR,Peru,Loreto,2020-08-31,290,13,0
PE-MDD,Peru,Madre de dios,2020-08-31,2,,0
PE-MOQ,Peru,Moquegua,2020-08-31,3,,0
PE-PAS,Peru,Pasco,2020-08-31,5,,0
PE-PIU,Peru,Piura,2020-08-31,41,1,0
PE-PUN,Peru,Puno,2020-08-31,1,,0
PE-SAM,Peru,San Martin,2020-08-31,11,1,0
PE-TAC,Peru,Tacna,2020-08-31,9,,0
PE-TUM,Peru,Tumbes,2020-08-31,27,4,0
PE-UCA,Peru,Ucayali,,0,0,0
