ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
PE-AMA,Peru,Amazonas,,0,0,0
PE-ANC,Peru,Ancash,2020-10-20,6,1,0
PE-APU,Peru,Apurimac,,0,0,0
PE-ARE,Peru,Arequipa,2020-10-20,15,,0
PE-AYA,Peru,Ayacucho,2020-10-20,1,,0
PE-CAJ,Peru,Cajamarca,2020-10-20,1,,0
PE-CAL,Peru,Callao,2020-10-20,29,1,0
PE-CUS,Peru,Cusco,2020-10-20,17,2,0
PE-HUV,Peru,Huancavelica,,0,0,0
PE-HUC,Peru,Huanuco,2020-10-20,4,,0
PE-ICA,Peru,Ica,2020-10-20,5,,0
PE-JUN,Peru,Junin,2020-10-20,13,,0
PE-LAL,Peru,La Libertad,2020-10-20,13,2,0
PE-LAM,Peru,Lambayeque,2020-10-20,22,1,0
PE-LIM,Peru,Lima,2020-10-20,639,10,0
PE-LOR,Peru,Loreto,2020-10-20,52,,0
PE-MDD,Peru,Madre de dios,2020-10-20,1,,0
PE-MOQ,Peru,Moquegua,,0,0,0
PE-PAS,Peru,Pasco,2020-10-20,1,,0
PE-PIU,Peru,Piura,2020-10-20,21,1,0
PE-PUN,Peru,Puno,,0,0,0
PE-SAM,Peru,San Martin,2020-10-20,3,,0
PE-TAC,Peru,Tacna,2020-10-20,1,,0
PE-TUM,Peru,Tumbes,2020-10-20,8,,0
PE-UCA,Peru,Ucayali,,0,0,0
