ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
PE-AMA,Peru,Amazonas,2020-10-20,23,,0
PE-ANC,Peru,Ancash,2020-10-20,171,5,0
PE-APU,Peru,Apurimac,2020-10-20,22,,0
PE-ARE,Peru,Arequipa,2020-10-20,111,5,0
PE-AYA,Peru,Ayacucho,2020-10-20,23,,0
PE-CAJ,Peru,Cajamarca,2020-10-20,22,1,0
PE-CAL,Peru,Callao,2020-10-20,1008,27,0
PE-CUS,Peru,Cusco,2020-10-20,109,3,0
PE-HUV,Peru,Huancavelica,2020-10-20,11,1,0
PE-HUC,Peru,Huanuco,2020-10-20,42,,0
PE-ICA,Peru,Ica,2020-10-20,106,2,0
PE-JUN,Peru,Junin,2020-10-20,79,1,0
PE-LAL,Peru,La Libertad,2020-10-20,193,9,0
PE-LAM,Peru,Lambayeque,2020-10-20,571,54,0
PE-LIM,Peru,Lima,2020-10-20,9107,129,0
PE-LOR,Peru,Loreto,2020-10-20,412,10,0
PE-MDD,Peru,Madre de dios,2020-10-20,19,,0
PE-MOQ,Peru,Moquegua,2020-10-20,21,,0
PE-PAS,Peru,Pasco,2020-10-20,11,,0
PE-PIU,Peru,Piura,2020-10-20,233,14,0
PE-PUN,Peru,Puno,2020-10-20,2,,0
PE-SAM,Peru,San Martin,2020-10-20,47,1,0
PE-TAC,Peru,Tacna,2020-10-20,14,,0
PE-TUM,Peru,Tumbes,2020-10-20,85,10,0
PE-UCA,Peru,Ucayali,2020-10-20,49,2,0
