ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
PE-AMA,Peru,Amazonas,2020-09-24,3846,97,0
PE-ANC,Peru,Ancash,2020-09-24,10212,591,0
PE-APU,Peru,Apurimac,2020-09-24,698,25,0
PE-ARE,Peru,Arequipa,2020-09-24,10112,534,0
PE-AYA,Peru,Ayacucho,2020-09-24,2664,43,0
PE-CAJ,Peru,Cajamarca,2020-09-24,4109,142,0
PE-CAL,Peru,Callao,2020-09-24,19694,764,0
PE-CUS,Peru,Cusco,2020-09-24,2610,37,0
PE-HUV,Peru,Huancavelica,2020-09-24,1222,27,0
PE-HUC,Peru,Huanuco,2020-09-24,4657,130,0
PE-ICA,Peru,Ica,2020-09-24,9945,673,0
PE-JUN,Peru,Junin,2020-09-24,5772,274,0
PE-LAL,Peru,La Libertad,2020-09-24,12888,866,0
PE-LAM,Peru,Lambayeque,2020-09-24,15581,817,0
PE-LIM,Peru,Lima,2020-09-24,187855,6032,0
PE-LOR,Peru,Loreto,2020-09-24,10192,368,0
PE-MDD,Peru,Madre de dios,2020-09-24,2585,83,0
PE-MOQ,Peru,Moquegua,2020-09-24,1628,36,0
PE-PAS,Peru,Pasco,2020-09-24,1449,35,0
PE-PIU,Peru,Piura,2020-09-24,19324,868,0
PE-PUN,Peru,Puno,2020-09-24,1284,44,0
PE-SAM,Peru,San Martin,2020-09-24,6947,191,0
PE-TAC,Peru,Tacna,2020-09-24,1635,14,0
PE-TUM,Peru,Tumbes,2020-09-24,3514,131,0
PE-UCA,Peru,Ucayali,2020-09-24,9077,176,0
