"Code
  Weather Station",Date,T max (°C),T min (°C),"Relative
  Humidity (%)","Rainfall
  (mm/day) "
"103015",2020-02-26,34.6,20.4,"83.2","83.2"
"103015",2020-02-27,29.6,18.4,"93.7","0"
"103015",2020-02-28,31.6,19.4,"86.7","0"
"103015",2020-02-29,33,19.6,"86.5","0"
"103015",2020-03-01,32.2,19.4,"86.3","7"
"103015",2020-03-02,32.6,18.2,"85","0"
"103015",2020-03-03,32.8,19.6,"84.8","0"
"103015",2020-03-04,32.6,20.2,"86.2","0"
"103015",2020-03-05,33.8,19.2,"86.6","0"
"103015",2020-03-06,30.2,19.2,"87.85","0"
"103015",2020-03-07,31.4,19.2,"89.1","0"
"103015",2020-03-08,31.8,19.6,"87.3","0"
"103015",2020-03-09,29.2,19,"95.2","9.8"
"103015",2020-03-10,29,18,"95.2","1.8"
"103015",2020-03-11,31,17,"85.9","0"
"103015",2020-03-12,35.2,19.6,"85.2","14.8"
"103015",2020-03-13,35,19.4,"85.1","11"
"103015",2020-03-14,30.6,18.4,"89.7","0"
"103015",2020-03-15,34,19.4,"86.7","0"
"103015",2020-03-16,32.2,19.6,"89","0"
"103015",2020-03-17,S/D,20,"S/D","0"
