ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
AR-B,Argentina,Buenos Aires,2020-06-14,21637,527,0
AR-K,Argentina,Catamarca,,0,0,0
AR-H,Argentina,Chaco,2020-06-14,2876,52,0
AR-U,Argentina,Chubut,2020-06-14,172,0,0
AR-C,Argentina,Ciudad Autonoma de Buenos Aires,2020-06-14,11228,289,0
AR-X,Argentina,Cordoba,2020-06-14,6824,0,0
AR-W,Argentina,Corrientes,2020-06-14,1193,0,0
AR-E,Argentina,Entre Rios,2020-06-14,622,0,0
AR-P,Argentina,Formosa,2020-06-14,164,0,0
AR-Y,Argentina,Jujuy,2020-06-14,1000,0,0
AR-L,Argentina,La Pampa,,0,0,0
AR-F,Argentina,La Rioja,2020-06-14,637,0,0
AR-M,Argentina,Mendoza,2020-06-14,1113,33,0
AR-N,Argentina,Misiones,2020-06-14,380,0,0
AR-Q,Argentina,Neuquen,2020-06-14,858,0,0
AR-R,Argentina,Rio Negro,2020-06-14,1150,15,0
AR-A,Argentina,Salta,2020-06-14,240,5,0
AR-J,Argentina,San Juan,2020-06-14,325,0,0
AR-D,Argentina,San Luis,2020-06-14,165,0,0
AR-Z,Argentina,Santa Cruz,2020-06-14,297,0,0
AR-S,Argentina,Santa Fe,2020-06-14,4962,0,0
AR-G,Argentina,Santiago del Estero,,0,0,0
AR-V,Argentina,Tierra del Fuego,2020-06-14,1059,0,0
AR-T,Argentina,Tucuman,2020-06-14,1793,0,0
