ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
AR-B,Argentina,Buenos Aires,2020-06-16,3407,130,0
AR-K,Argentina,Catamarca,,0,0,0
AR-H,Argentina,Chaco,2020-06-16,934,15,0
AR-U,Argentina,Chubut,2020-06-16,55,0,0
AR-C,Argentina,Ciudad Autonoma de Buenos Aires,2020-06-16,2632,67,0
AR-X,Argentina,Cordoba,2020-06-16,1581,7,0
AR-W,Argentina,Corrientes,2020-06-16,298,0,0
AR-E,Argentina,Entre Rios,2020-06-16,224,4,0
AR-P,Argentina,Formosa,2020-06-16,22,0,0
AR-Y,Argentina,Jujuy,2020-06-16,117,0,0
AR-L,Argentina,La Pampa,2020-06-16,40,0,0
AR-F,Argentina,La Rioja,2020-06-16,73,0,0
AR-M,Argentina,Mendoza,2020-06-16,210,0,0
AR-N,Argentina,Misiones,2020-06-16,14,0,0
AR-Q,Argentina,Neuquen,2020-06-16,233,4,0
AR-R,Argentina,Rio Negro,2020-06-16,88,0,0
AR-A,Argentina,Salta,2020-06-16,65,0,0
AR-J,Argentina,San Juan,2020-06-16,51,0,0
AR-D,Argentina,San Luis,2020-06-16,60,0,0
AR-Z,Argentina,Santa Cruz,2020-06-16,93,0,0
AR-S,Argentina,Santa Fe,2020-06-16,1336,0,0
AR-G,Argentina,Santiago del Estero,2020-06-16,45,0,0
AR-V,Argentina,Tierra del Fuego,2020-06-16,332,0,0
AR-T,Argentina,Tucuman,2020-06-16,317,0,0
