ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
AR-B,Argentina,Buenos Aires,2020-05-23,383,9,0
AR-K,Argentina,Catamarca,,0,0,0
AR-H,Argentina,Chaco,2020-05-23,145,0,0
AR-U,Argentina,Chubut,,0,0,0
AR-C,Argentina,Ciudad Autonoma de Buenos Aires,2020-05-23,456,0,0
AR-X,Argentina,Cordoba,2020-05-23,162,0,0
AR-W,Argentina,Corrientes,2020-05-23,41,0,0
AR-E,Argentina,Entre Rios,2020-05-23,19,0,0
AR-P,Argentina,Formosa,2020-05-23,3,0,0
AR-Y,Argentina,Jujuy,2020-05-23,7,0,0
AR-L,Argentina,La Pampa,,0,0,0
AR-F,Argentina,La Rioja,2020-05-23,4,0,0
AR-M,Argentina,Mendoza,2020-05-23,29,0,0
AR-N,Argentina,Misiones,2020-05-23,3,0,0
AR-Q,Argentina,Neuquen,2020-05-23,19,0,0
AR-R,Argentina,Rio Negro,2020-05-23,13,0,0
AR-A,Argentina,Salta,2020-05-23,14,0,0
AR-J,Argentina,San Juan,2020-05-23,4,0,0
AR-D,Argentina,San Luis,2020-05-23,8,0,0
AR-Z,Argentina,Santa Cruz,2020-05-23,5,0,0
AR-S,Argentina,Santa Fe,2020-05-23,51,0,0
AR-G,Argentina,Santiago del Estero,2020-05-23,5,0,0
AR-V,Argentina,Tierra del Fuego,2020-05-23,20,0,0
AR-T,Argentina,Tucuman,2020-05-23,37,0,0
