ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
AR-B,Argentina,Buenos Aires,2020-06-15,13600,370,0
AR-K,Argentina,Catamarca,2020-06-15,105,0,0
AR-H,Argentina,Chaco,2020-06-15,2164,34,0
AR-U,Argentina,Chubut,2020-06-15,111,0,0
AR-C,Argentina,Ciudad Autonoma de Buenos Aires,2020-06-15,7501,194,0
AR-X,Argentina,Cordoba,2020-06-15,5015,21,0
AR-W,Argentina,Corrientes,2020-06-15,961,0,0
AR-E,Argentina,Entre Rios,2020-06-15,471,31,0
AR-P,Argentina,Formosa,2020-06-15,86,0,0
AR-Y,Argentina,Jujuy,2020-06-15,741,0,0
AR-L,Argentina,La Pampa,2020-06-15,110,0,0
AR-F,Argentina,La Rioja,2020-06-15,313,0,0
AR-M,Argentina,Mendoza,2020-06-15,896,26,0
AR-N,Argentina,Misiones,2020-06-15,214,8,0
AR-Q,Argentina,Neuquen,2020-06-15,647,0,0
AR-R,Argentina,Rio Negro,2020-06-15,727,0,0
AR-A,Argentina,Salta,2020-06-15,154,0,0
AR-J,Argentina,San Juan,2020-06-15,224,0,0
AR-D,Argentina,San Luis,2020-06-15,129,0,0
AR-Z,Argentina,Santa Cruz,2020-06-15,219,0,0
AR-S,Argentina,Santa Fe,2020-06-15,3610,20,0
AR-G,Argentina,Santiago del Estero,2020-06-15,131,0,0
AR-V,Argentina,Tierra del Fuego,2020-06-15,828,0,0
AR-T,Argentina,Tucuman,2020-06-15,925,0,0
