ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
AR-B,Argentina,Buenos Aires,2020-06-11,423,11,0
AR-K,Argentina,Catamarca,,0,0,0
AR-H,Argentina,Chaco,2020-06-11,169,0,0
AR-U,Argentina,Chubut,2020-06-11,6,0,0
AR-C,Argentina,Ciudad Autonoma de Buenos Aires,2020-06-11,493,11,0
AR-X,Argentina,Cordoba,2020-06-11,221,0,0
AR-W,Argentina,Corrientes,,0,0,0
AR-E,Argentina,Entre Rios,,0,0,0
AR-P,Argentina,Formosa,,0,0,0
AR-Y,Argentina,Jujuy,,0,0,0
AR-L,Argentina,La Pampa,,0,0,0
AR-F,Argentina,La Rioja,,0,0,0
AR-M,Argentina,Mendoza,2020-06-11,30,0,0
AR-N,Argentina,Misiones,2020-06-11,4,0,0
AR-Q,Argentina,Neuquen,2020-06-11,25,0,0
AR-R,Argentina,Rio Negro,2020-06-11,15,0,0
AR-A,Argentina,Salta,,0,0,0
AR-J,Argentina,San Juan,2020-06-11,5,0,0
AR-D,Argentina,San Luis,2020-06-11,9,0,0
AR-Z,Argentina,Santa Cruz,2020-06-11,11,0,0
AR-S,Argentina,Santa Fe,2020-06-11,80,0,0
AR-G,Argentina,Santiago del Estero,2020-06-11,7,0,0
AR-V,Argentina,Tierra del Fuego,,0,0,0
AR-T,Argentina,Tucuman,2020-06-11,43,0,0
