ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
AR-B,Argentina,Buenos Aires,2020-06-16,85941,1249,0
AR-K,Argentina,Catamarca,,0,0,0
AR-H,Argentina,Chaco,2020-06-16,8608,0,0
AR-U,Argentina,Chubut,2020-06-16,699,0,0
AR-C,Argentina,Ciudad Autonoma de Buenos Aires,2020-06-16,50621,691,0
AR-X,Argentina,Cordoba,2020-06-16,16343,0,0
AR-W,Argentina,Corrientes,2020-06-16,3013,0,0
AR-E,Argentina,Entre Rios,2020-06-16,1694,78,0
AR-P,Argentina,Formosa,,0,0,0
AR-Y,Argentina,Jujuy,2020-06-16,2282,0,0
AR-L,Argentina,La Pampa,2020-06-16,294,12,0
AR-F,Argentina,La Rioja,2020-06-16,1461,0,0
AR-M,Argentina,Mendoza,2020-06-16,2271,53,0
AR-N,Argentina,Misiones,2020-06-16,1249,0,0
AR-Q,Argentina,Neuquen,2020-06-16,1840,15,0
AR-R,Argentina,Rio Negro,2020-06-16,2988,46,0
AR-A,Argentina,Salta,2020-06-16,785,0,0
AR-J,Argentina,San Juan,2020-06-16,708,0,0
AR-D,Argentina,San Luis,,0,0,0
AR-Z,Argentina,Santa Cruz,2020-06-16,547,0,0
AR-S,Argentina,Santa Fe,2020-06-16,11016,35,0
AR-G,Argentina,Santiago del Estero,,0,0,0
AR-V,Argentina,Tierra del Fuego,2020-06-16,1558,0,0
AR-T,Argentina,Tucuman,2020-06-16,5943,0,0
