ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
AR-B,Argentina,Buenos Aires,2020-06-16,41230,824,0
AR-K,Argentina,Catamarca,2020-06-16,245,0,0
AR-H,Argentina,Chaco,2020-06-16,4955,96,0
AR-U,Argentina,Chubut,2020-06-16,283,0,0
AR-C,Argentina,Ciudad Autonoma de Buenos Aires,2020-06-16,23430,433,0
AR-X,Argentina,Cordoba,2020-06-16,11807,46,0
AR-W,Argentina,Corrientes,2020-06-16,2005,0,0
AR-E,Argentina,Entre Rios,2020-06-16,990,53,0
AR-P,Argentina,Formosa,2020-06-16,508,0,0
AR-Y,Argentina,Jujuy,2020-06-16,1647,0,0
AR-L,Argentina,La Pampa,2020-06-16,195,0,0
AR-F,Argentina,La Rioja,2020-06-16,1121,0,0
AR-M,Argentina,Mendoza,2020-06-16,1587,0,0
AR-N,Argentina,Misiones,2020-06-16,828,0,0
AR-Q,Argentina,Neuquen,2020-06-16,1223,0,0
AR-R,Argentina,Rio Negro,2020-06-16,1867,28,0
AR-A,Argentina,Salta,2020-06-16,484,0,0
AR-J,Argentina,San Juan,2020-06-16,481,0,0
AR-D,Argentina,San Luis,2020-06-16,284,0,0
AR-Z,Argentina,Santa Cruz,2020-06-16,379,0,0
AR-S,Argentina,Santa Fe,2020-06-16,7647,0,0
AR-G,Argentina,Santiago del Estero,2020-06-16,957,0,0
AR-V,Argentina,Tierra del Fuego,2020-06-16,1314,0,0
AR-T,Argentina,Tucuman,2020-06-16,3429,0,0
