"Code
  Weather Station",Date,T max (°C),T min (°C),"Relative
  Humidity (%)","Rainfall
  (mm/day) "
"113010",2019-12-08,28,S/D,"69.1","0"
"113010",2019-12-09,26.2,S/D,"78.4","0"
"113010",2019-12-10,26.2,S/D,"79.3","T"
"113010",2019-12-11,25.8,S/D,"82","0"
"113010",2019-12-12,20.6,S/D,"92.4","T"
"113010",2019-12-13,28.6,S/D,"73.3","0"
"113010",2019-12-14,28.6,S/D,"76.1","0"
"113010",2019-12-15,29.8,S/D,"77","0"
"113010",2019-12-16,29,S/D,"70.1","0"
"113010",2019-12-17,27,S/D,"76.9","0"
"113010",2019-12-18,28,S/D,"77.3","0"
"113010",2019-12-19,28.6,S/D,"73.2","0"
"113010",2019-12-20,30.2,S/D,"73.5","0"
"113010",2019-12-21,29,S/D,"79.5","0"
"113010",2019-12-22,28.8,S/D,"76.5","0"
"113010",2019-12-23,28.2,S/D,"78.9","0"
"113010",2019-12-24,27.2,S/D,"72.8","0"
"113010",2019-12-25,29.4,S/D,"70.9","0"
"113010",2019-12-26,28.6,S/D,"73","0"
"113010",2019-12-27,30.2,S/D,"66.9","0"
"113010",2019-12-28,30.2,S/D,"73.1","0"
"113010",2019-12-29,29.6,S/D,"75.6","0"
"113010",2019-12-30,29.8,S/D,"73.1","0"
"113010",2019-12-31,27.8,S/D,"82.6","0"
"113010",2020-01-01,30,S/D,"73.9","0"
"113010",2020-01-02,25.8,S/D,"78.3","0"
"113010",2020-01-03,27.8,S/D,"76.5","0"
"113010",2020-01-04,29.2,S/D,"70.4","T"
"113010",2020-01-05,29,S/D,"74.8","0"
"113010",2020-01-06,29.2,S/D,"79.3","0"
"113010",2020-01-07,29.4,S/D,"73","0"
"113010",2020-01-08,27.8,S/D,"79.8","T"
"113010",2020-01-09,28.6,S/D,"77.5","0"
"113010",2020-01-10,30.2,S/D,"69.7","0"
"113010",2020-01-11,29.2,S/D,"69.6","0"
"113010",2020-01-12,29.2,S/D,"64.1","0"
"113010",2020-01-13,29.4,S/D,"73.5","T"
"113010",2020-01-14,29.8,S/D,"70.5","T"
"113010",2020-01-15,27.2,S/D,"78","0"
"113010",2020-01-16,30.2,S/D,"75.1","T"
"113010",2020-01-17,29.2,S/D,"77.1","T"
"113010",2020-01-18,25,S/D,"87.7","T"
"113010",2020-01-19,25.2,S/D,"85.4","0"
"113010",2020-01-20,27.2,S/D,"82.8","0.2"
"113010",2020-01-21,27,S/D,"85","1.2"
"113010",2020-01-22,23.2,S/D,"91.6","2.3"
"113010",2020-01-23,23.4,S/D,"89.4","0.9"
"113010",2020-01-24,26.2,S/D,"85.5","5.4"
"113010",2020-01-25,27,S/D,"88.2","T"
"113010",2020-01-26,29.8,S/D,"78.9","T"
"113010",2020-01-27,31,S/D,"73.2","0"
"113010",2020-01-28,24.2,S/D,"86","2.3"
"113010",2020-01-29,25,S/D,"88.5","12.1"
"113010",2020-01-30,26,S/D,"88.4","3"
"113010",2020-01-31,29.6,S/D,"79","0"
"113010",2020-02-01,28.6,S/D,"85.4","0"
"113010",2020-02-02,31,S/D,"76.3","0"
"113010",2020-02-03,26.4,S/D,"80.9","0"
"113010",2020-02-04,30.2,S/D,"75","0"
"113010",2020-02-05,30,S/D,"75.4","0"
"113010",2020-02-06,30.2,S/D,"77.8","0"
"113010",2020-02-07,31.2,S/D,"76","0"
"113010",2020-02-08,29.8,S/D,"76.3","0"
"113010",2020-02-09,30.6,S/D,"77.7","T"
"113010",2020-02-10,28.4,S/D,"78.7","T"
"113010",2020-02-11,29.2,S/D,"74.8","0"
"113010",2020-02-12,29.8,S/D,"71.9","0"
"113010",2020-02-13,29.4,S/D,"75.5","0"
"113010",2020-02-14,30,S/D,"74.1","0"
"113010",2020-02-15,29.8,S/D,"75.1","0"
"113010",2020-02-16,31,S/D,"69.5","T"
"113010",2020-02-17,29.6,S/D,"77.7","0"
"113010",2020-02-18,30,S/D,"75","T"
"113010",2020-02-19,24.2,S/D,"88.4","0"
"113010",2020-02-20,30,S/D,"73.3","0"
"113010",2020-02-21,28.6,S/D,"71.1","0"
"113010",2020-02-22,25.6,S/D,"83.8","1.3"
"113010",2020-02-23,24.2,S/D,"84.3","0"
"113010",2020-02-24,28.2,S/D,"76.8","0"
"113010",2020-02-25,30.6,S/D,"72.5","0"
"113010",2020-02-26,30.2,S/D,"72.8","0"
"113010",2020-02-27,30,S/D,"76.1","0"
"113010",2020-02-28,30.2,S/D,"73.8","T"
"113010",2020-02-29,27.2,S/D,"81.2","0"
"113010",2020-03-01,29,S/D,"73.4","0"
"113010",2020-03-02,31,S/D,"69.6","0"
"113010",2020-03-03,29.6,S/D,"71","0"
"113010",2020-03-04,31.2,S/D,"68.9","0"
"113010",2020-03-05,31.4,S/D,"68.4","0"
"113010",2020-03-06,30.8,S/D,"74.4","0"
"113010",2020-03-07,30.4,S/D,"71","0"
"113010",2020-03-08,29.2,S/D,"72.5","0"
"113010",2020-03-09,30.2,S/D,"73.4","0"
"113010",2020-03-10,29.2,S/D,"75.1","0"
"113010",2020-03-11,31,S/D,"66.7","0"
"113010",2020-03-12,31.2,S/D,"70.8","-887.7"
"113010",2020-03-13,28,S/D,"76.1","0"
"113010",2020-03-14,30,18.2,"66","0"
"113010",2020-03-15,29.2,19,"77.9","T"
"113010",2020-03-16,25,19.6,"80.7","0"
"113010",2020-03-17,S/D,18.4,"S/D","0"
