"Code
  Weather Station",Date,T max (°C),T min (°C),"Relative
  Humidity (%)","Rainfall
  (mm/day) "
"112193",2019-11-01,19.533333,,"82.291667",""
"112193",2019-11-02,18.908333,,"84.625",""
"112193",2019-11-03,17.995833,,"87.333333",""
"112193",2019-11-04,18.045833,,"87.916667",""
"112193",2019-11-05,18.0375,,"93.041667",""
"112193",2019-11-06,19.4,,"89.041667",""
"112193",2019-11-07,19.170833,,"82.333333",""
"112193",2019-11-08,19,,"88",""
"112193",2019-11-09,19.829167,,"88",""
"112193",2019-11-10,20.279167,,"92.25",""
"112193",2019-11-11,18.3,,"94",""
"112193",2019-11-12,18.9125,,"93.333333",""
"112193",2019-11-13,19.55,,"94.625",""
"112193",2019-11-14,19,,"98.791667",""
"112193",2019-11-15,19.9125,,"93.041667",""
"112193",2019-11-16,21.2,,"79",""
"112193",2019-11-17,18.225,,"88.375",""
"112193",2019-11-18,17.566667,,"85",""
"112193",2019-11-19,17.6,,"89.958333",""
"112193",2019-11-20,18.8,,"86",""
"112193",2019-11-21,20.645833,,"91.875",""
"112193",2019-11-22,22.333333,,"81.833333",""
"112193",2019-11-23,20.008333,,"89.041667",""
"112193",2019-11-24,20.520833,,"89.208333",""
"112193",2019-11-25,20.820833,,"85.416667",""
"112193",2019-11-26,21,,"84.291667",""
"112193",2019-11-27,20.116667,,"85.625",""
"112193",2019-11-28,20.645833,,"83.208333",""
"112193",2019-11-29,19.75,,"87.333333",""
"112193",2019-11-30,20.354167,,"83.958333",""
"112193",2019-12-01,20.916667,,"84.416667",""
"112193",2019-12-02,20.829167,,"84.166667",""
"112193",2019-12-03,20.2125,,"87",""
"112193",2019-12-04,20.916667,,"82.25",""
"112193",2019-12-05,21.541667,,"82.625",""
"112193",2019-12-06,21,,"85.166667",""
"112193",2019-12-07,20.895833,,"87.708333",""
"112193",2019-12-08,21.2,,"86.125",""
"112193",2019-12-09,21.533333,,"86.125",""
"112193",2019-12-10,21.516667,,"85.958333",""
"112193",2019-12-11,20.3375,,"92.083333",""
"112193",2019-12-12,20.8,,"86.583333",""
"112193",2019-12-13,21.716667,,"82.583333",""
"112193",2019-12-14,21.7,,"81.833333",""
"112193",2019-12-15,20.7,,"86.5",""
"112193",2019-12-16,20.554167,,"85.083333",""
"112193",2019-12-17,21.383333,,"81.333333",""
"112193",2019-12-18,21.395833,,"84.375",""
"112193",2019-12-19,21.745833,,"84.875",""
"112193",2019-12-20,21.204167,,"88.291667",""
"112193",2019-12-21,21.433333,,"85.541667",""
"112193",2019-12-22,21.229167,,"86.583333",""
"112193",2019-12-23,22.029167,,"85.708333",""
"112193",2019-12-24,21.2,,"87.5",""
"112193",2019-12-25,20.983333,,"85.5",""
"112193",2019-12-26,21.904167,,"81.375",""
"112193",2019-12-27,22.475,,"82.791667",""
"112193",2019-12-28,21.929167,,"86.041667",""
"112193",2019-12-29,21.895833,,"86.5",""
"112193",2019-12-30,22.270833,,"86.541667",""
"112193",2019-12-31,23.05,,"82.041667",""
"112193",2020-01-01,22.504167,,"85.458333",""
"112193",2020-01-02,22.625,,"84.791667",""
"112193",2020-01-03,22.729167,,"83.291667",""
"112193",2020-01-04,23.4875,,"83.583333",""
"112193",2020-01-05,23.391667,,"82.458333",""
"112193",2020-01-06,22.920833,,"83.083333",""
"112193",2020-01-07,23.433333,,"81",""
"112193",2020-01-08,23.475,,"83.125",""
"112193",2020-01-09,22.791667,,"87.083333",""
"112193",2020-01-10,22.491667,,"86.291667",""
"112193",2020-01-11,22.629167,,"82.708333",""
"112193",2020-01-12,22.429167,,"84.25",""
"112193",2020-01-13,22.325,,"84.916667",""
"112193",2020-01-14,22.170833,,"84.916667",""
"112193",2020-01-15,23.133333,,"81.833333",""
"112193",2020-01-16,22.616667,,"86.083333",""
"112193",2020-01-17,22.4125,,"86.625",""
"112193",2020-01-18,21.716667,,"90.583333",""
"112193",2020-01-19,23.408333,,"81.5",""
"112193",2020-01-20,23.241667,,"85.25",""
"112193",2020-01-21,23.154167,,"88.25",""
"112193",2020-01-22,24.3875,,"80.833333",""
"112193",2020-01-23,25.856522,,"74.26087",""
"112193",2020-01-24,25.971429,,"74.761905",""
"112193",2020-01-25,25.695833,,"77.25",""
"112193",2020-01-26,24.104167,,"83.75",""
"112193",2020-01-27,23.7125,,"86.416667",""
"112193",2020-01-28,23.85,,"88.041667",""
"112193",2020-01-29,25.673913,,"78.347826",""
"112193",2020-01-30,24.1,,"85.916667",""
"112193",2020-01-31,23.816667,,"85.916667",""
"112193",2020-02-01,24.457895,,"82.473684",""
"112193",2020-02-02,24.513636,,"81.727273",""
"112193",2020-02-03,22.91,,"87.9",""
"112193",2020-02-04,23.545833,,"83.958333",""
"112193",2020-02-05,23.121739,,"85.434783",""
"112193",2020-02-06,24.3875,,"79.875",""
"112193",2020-02-07,25.108333,,"78.666667",""
"112193",2020-02-08,23.791304,,"84.26087",""
"112193",2020-02-09,23.595652,,"83.434783",""
"112193",2020-02-10,22.986957,,"86.608696",""
"112193",2020-02-11,23.06,,"86.2",""
"112193",2020-02-12,23.447368,,"84.105263",""
"112193",2020-02-13,23.490476,,"82.285714",""
"112193",2020-02-14,23.95,,"83.625",""
"112193",2020-02-15,24.109091,,"83.590909",""
"112193",2020-02-16,24.9,,"78.590909",""
"112193",2020-02-17,25.547059,,"78.882353",""
"112193",2020-02-18,25.33,,"81.25",""
"112193",2020-02-19,24.7125,,"83.25",""
"112193",2020-02-20,25,,"83.25",""
"112193",2020-02-21,26.066667,,"77",""
"112193",2020-02-22,25.369565,,"82.695652",""
"112193",2020-02-23,25.958333,,"80.958333",""
"112193",2020-02-24,25.683333,,"81.25",""
"112193",2020-02-25,25.2,,"81.565217",""
"112193",2020-02-26,23.290909,,"90.363636",""
"112193",2020-02-27,25.142857,,"83.047619",""
"112193",2020-02-28,25.871429,,"79.571429",""
"112193",2020-02-29,24.77619,,"83.571429",""
"112193",2020-03-01,24.790476,,"82.52381",""
"112193",2020-03-02,26.12381,,"76.952381",""
"112193",2020-03-03,26.004762,,"77.571429",""
"112193",2020-03-04,25.625,,"77.833333",""
"112193",2020-03-05,24.817391,,"81.086957",""
"112193",2020-03-06,24.843478,,"81.130435",""
"112193",2020-03-07,24.55,,"81.5",""
"112193",2020-03-08,25.8375,,"73",""
"112193",2020-03-09,26.279167,,"70.333333",""
"112193",2020-03-10,25.954167,,"73.25",""
"112193",2020-03-11,26.758333,,"71.25",""
"112193",2020-03-12,25.729167,,"79.166667",""
"112193",2020-03-13,25.520833,,"79.958333",""
"112193",2020-03-14,25.091667,,"79.583333",""
"112193",2020-03-15,24.575,,"83",""
"112193",2020-03-16,24.429167,,"83.791667",""
"112193",2020-03-17,24.820833,,"80.25",""
