"Code
  Weather Station",Date,T max (°C),T min (°C),"Relative
  Humidity (%)","Rainfall
  (mm/day) "
"109003",2019-12-20,25.7,15,"74.8","0.3"
"109003",2019-12-21,27.5,15.2,"72.1","0"
"109003",2019-12-22,25.6,15.6,"72.6","0.3"
"109003",2019-12-23,24.7,15.5,"74.8","8.3"
"109003",2019-12-24,24.2,15.3,"78.8","T"
"109003",2019-12-25,27.5,16.3,"68.5","0"
"109003",2019-12-26,25.2,16.1,"72.7","0"
"109003",2019-12-27,28.8,16.4,"68.5","0.2"
"109003",2019-12-28,27.1,17.3,"68.3","5.3"
"109003",2019-12-29,27,16.1,"72.3","2.3"
"109003",2019-12-30,27.3,16.8,"73.9","0"
"109003",2019-12-31,28.8,16.5,"69.2","0"
"109003",2020-01-01,25.3,16.7,"73.4","10.5"
"109003",2020-01-02,25,14.8,"72.7","0.4"
"109003",2020-01-03,26.8,16.3,"68.8","0.3"
"109003",2020-01-04,26.3,16.2,"73.2","T"
"109003",2020-01-05,29.2,16.5,"64.8","T"
"109003",2020-01-06,28.7,16,"65.4","0"
"109003",2020-01-07,27.2,15.8,"68.1","0"
"109003",2020-01-08,23.8,16,"74.9","0"
"109003",2020-01-09,27.4,15.5,"69.8","T"
"109003",2020-01-10,29.3,15.4,"65","0"
"109003",2020-01-11,28.8,15.5,"68.8","0"
"109003",2020-01-12,29,17.1,"70.6","3.4"
"109003",2020-01-13,28,16,"66.2","4.6"
"109003",2020-01-14,25.7,15.3,"71.9","0.7"
"109003",2020-01-15,26.5,15,"71.4","0"
"109003",2020-01-16,27,16.1,"80.5","1.7"
"109003",2020-01-17,27.1,16.3,"73","0.9"
"109003",2020-01-18,22.9,15.2,"75","-887.4"
"109003",2020-01-19,26.8,15.3,"71.7","0.2"
"109003",2020-01-20,28.5,16.5,"72.8","1.6"
"109003",2020-01-21,24.5,14.8,"74.3","0"
"109003",2020-01-22,28.6,16.4,"69.3","1.6"
"109003",2020-01-23,24.2,16.6,"77.1","0"
"109003",2020-01-24,27.8,16.8,"77.8","6.4"
"109003",2020-01-25,27,16.4,"71","1"
"109003",2020-01-26,26.8,16,"74.4","1.5"
"109003",2020-01-27,30.8,13.5,"65","0.6"
"109003",2020-01-28,30.5,16.7,"70.4","5.3"
"109003",2020-01-29,25,14.7,"72.5","1.1"
"109003",2020-01-30,24.8,15.7,"80.5","T"
"109003",2020-01-31,27.8,16,"67.3","0"
"109003",2020-02-01,27.9,16.5,"65.9","2.7"
"109003",2020-02-02,28.1,15.3,"66.9","T"
"109003",2020-02-03,21.5,16.9,"76.7","T"
"109003",2020-02-04,27.9,16.4,"70.2","3.9"
"109003",2020-02-05,27,16,"69.7","13.9"
"109003",2020-02-06,24.5,15.7,"79.1","0.3"
"109003",2020-02-07,25.5,16.1,"72.9","1.6"
"109003",2020-02-08,26,16.3,"76.8","1.1"
"109003",2020-02-09,23.5,15.4,"74.3","5"
"109003",2020-02-10,22.8,16.2,"78.6","T"
"109003",2020-02-11,25.1,15.9,"73.5","0"
"109003",2020-02-12,29,14.5,"66.4","0"
"109003",2020-02-13,24.6,16,"76.1","0.7"
"109003",2020-02-14,28,16.7,"69","0.8"
"109003",2020-02-15,30,16.5,"65.1","0.2"
"109003",2020-02-16,27.3,16.8,"67.6","0"
"109003",2020-02-17,28,17,"65.9","T"
"109003",2020-02-18,24,16.1,"83.3","1.9"
"109003",2020-02-19,29,15.6,"64.1","0.1"
"109003",2020-02-20,29.1,15.9,"65.9","0.5"
"109003",2020-02-21,28,17.7,"62","0"
"109003",2020-02-22,22.3,17.9,"73.3","0"
"109003",2020-02-23,28.3,16,"64.7","0"
"109003",2020-02-24,30.6,15.8,"62.5","0"
"109003",2020-02-25,29.3,18.3,"62.1","0"
"109003",2020-02-26,27.9,16.7,"67","0"
"109003",2020-02-27,25.7,17.2,"66.7","0"
"109003",2020-02-28,28.9,16.3,"59.1","0.8"
"109003",2020-02-29,26.2,16.6,"77.9","5.5"
"109003",2020-03-01,22.6,15.8,"78.7","2.9"
"109003",2020-03-02,26.6,14.8,"65.9","0"
"109003",2020-03-03,27.7,15.7,"65.4","0"
"109003",2020-03-04,27,16,"66.4","0.2"
"109003",2020-03-05,29.9,15.8,"64.7","0.6"
"109003",2020-03-06,25.4,16.4,"68.3","0"
"109003",2020-03-07,29,15.5,"62.5","0"
"109003",2020-03-08,28.5,14.9,"67.6","1"
"109003",2020-03-09,30,16.3,"59.4","0.5"
"109003",2020-03-10,30.5,15.9,"65","0"
"109003",2020-03-11,28.9,17,"58.8","0.1"
"109003",2020-03-12,28.6,14.9,"60.5","0"
"109003",2020-03-13,30.2,14.3,"60.1","15.3"
"109003",2020-03-14,28.7,15.3,"67.6","0"
"109003",2020-03-15,27,16.2,"66.9","T"
"109003",2020-03-16,28.5,17.3,"62.8","0"
