"Code
  Weather Station",Date,T max (°C),T min (°C),"Relative
  Humidity (%)","Rainfall
  (mm/day) "
"111583",2020-01-09,12.4,2.2,"81.7","0"
"111583",2020-01-10,14.2,-0.4,"86.4","3.8"
"111583",2020-01-11,13.4,-1.2,"83.2","7.6"
"111583",2020-01-12,13.8,2.6,"78.6","0"
"111583",2020-01-13,12.4,3.2,"82","0"
"111583",2020-01-14,13.6,5.2,"85","0"
"111583",2020-01-15,11.8,2.4,"79.1","9.4"
"111583",2020-01-16,12.8,2.8,"83","0"
"111583",2020-01-17,13.6,4.6,"84.1","2.8"
"111583",2020-01-18,13.8,3.8,"83.7","0"
"111583",2020-01-19,13.2,1.2,"81.2","0"
"111583",2020-01-20,12.2,3.2,"81.2","10.8"
"111583",2020-01-21,12.4,3.2,"84.1","7.4"
"111583",2020-01-22,14.1,2.8,"83.2","6.2"
"111583",2020-01-23,13.8,4.4,"78.3","6.4"
"111583",2020-01-24,14.2,3.4,"77.9","4.8"
"111583",2020-01-25,14.8,5.2,"79.5","0"
"111583",2020-01-26,14.2,2.6,"83.6","0"
"111583",2020-01-27,14.4,1.4,"79.4","0"
"111583",2020-01-28,15.2,1.6,"77","7.4"
"111583",2020-01-29,13.2,3.6,"87.5","0"
"111583",2020-01-30,12.8,4.2,"82.1","8.8"
"111583",2020-01-31,11.8,3.8,"84.3","4.2"
"111583",2020-02-01,12.6,3.2,"84.8","0"
"111583",2020-02-02,13.2,3.8,"83.3","14.4"
"111583",2020-02-03,12.6,3.2,"82.6","4.2"
"111583",2020-02-04,14.2,2.8,"83.6","15.2"
"111583",2020-02-05,13.4,4,"81.2","11.8"
"111583",2020-02-06,12.4,4.6,"84.1","2.6"
"111583",2020-02-07,11.2,4.6,"84.7","8.4"
"111583",2020-02-08,11.8,2.8,"82.5","7.8"
"111583",2020-02-09,12,2.6,"81.3","8"
"111583",2020-02-10,10.2,4.2,"82.4","4.6"
"111583",2020-02-11,10.4,4.2,"84.7","15.2"
"111583",2020-02-12,9.4,3.8,"86.8","8.4"
"111583",2020-02-13,8.2,2.8,"86.1","6.4"
"111583",2020-02-14,10.8,4.2,"83.4","6.8"
"111583",2020-02-15,12.4,4.6,"82.8","6"
"111583",2020-02-16,13.2,3.8,"78.7","2.2"
"111583",2020-02-17,12.8,3.6,"84.8","0"
"111583",2020-02-18,11.4,2.4,"84.5","5.6"
"111583",2020-02-19,13.2,1.6,"83.6","18.8"
"111583",2020-02-20,14.8,2.4,"78.9","0"
"111583",2020-02-21,13.8,3.6,"87.4","0"
"111583",2020-02-22,9.8,5.2,"86.6","0"
"111583",2020-02-23,12.6,4.2,"84.5","0"
"111583",2020-02-24,13.6,2.4,"78.7","0"
"111583",2020-02-25,13.2,1.2,"86","0"
"111583",2020-02-26,11.6,2.6,"81.6","0"
"111583",2020-02-27,11.4,5.6,"84.7","11.4"
"111583",2020-02-28,12.6,2.8,"87.7","2.2"
"111583",2020-02-29,11,4.8,"83.7","2.6"
"111583",2020-03-01,10.8,3.2,"85.2","2.4"
"111583",2020-03-02,13.2,1.8,"82.3","0"
"111583",2020-03-03,12.8,2,"79.5","0"
"111583",2020-03-04,13.6,0.6,"83.1","2.4"
"111583",2020-03-05,14.2,4.8,"82.5","0"
"111583",2020-03-06,13.8,4.4,"82","0"
"111583",2020-03-07,13,4.6,"81.4","0"
"111583",2020-03-08,12.4,1.2,"82.4","0"
"111583",2020-03-09,11.8,2.8,"80.5","2.2"
"111583",2020-03-10,13.4,4.6,"82.1","3.4"
"111583",2020-03-11,12.2,0.2,"79.3","6.8"
"111583",2020-03-12,12.8,2.4,"82.9","0"
"111583",2020-03-13,13.6,1.4,"81.7","16.6"
"111583",2020-03-14,11.8,2.4,"84.1","0"
"111583",2020-03-15,12.6,0.2,"83.6","3.4"
"111583",2020-03-16,11.4,4.6,"86.7","2.8"
"111583",2020-03-17,12,1.2,"81.8","3.4"
"111583",2020-03-18,S/D,3.8,"S/D","0"
