"Code
  Weather Station",Date,T max (°C),T min (°C),"Relative
  Humidity (%)","Rainfall
  (mm/day) "
"112265",2019-11-01,,16.116667,"","77.965417"
"112265",2019-11-02,,15.295833,"","81.63625"
"112265",2019-11-03,,14.9875,"","81.81375"
"112265",2019-11-04,,14.754167,"","83.7025"
"112265",2019-11-05,,14.395833,"","83.915"
"112265",2019-11-06,,14.6375,"","82.699167"
"112265",2019-11-07,,15.06087,"","79.963913"
"112265",2019-11-08,,15.520833,"","79.6275"
"112265",2019-11-09,,15.395833,"","82.180833"
"112265",2019-11-10,,15.766667,"","81.01875"
"112265",2019-11-11,,15.879167,"","80.410833"
"112265",2019-11-12,,16.075,"","79.97125"
"112265",2019-11-13,,15.85,"","81.364167"
"112265",2019-11-14,,16.3,"","79.645833"
"112265",2019-11-15,,16.466667,"","78.270417"
"112265",2019-11-16,,16.304167,"","79.762083"
"112265",2019-11-17,,15.979167,"","83.031667"
"112265",2019-11-18,,16.0375,"","80.962917"
"112265",2019-11-19,,15.825,"","81.924167"
"112265",2019-11-20,,16.5625,"","77.464583"
"112265",2019-11-21,,17.516667,"","73.43875"
"112265",2019-11-22,,17.7,"","73.43875"
"112265",2019-11-23,,17.941667,"","81.273333"
"112265",2019-11-24,,17.666667,"","81.20875"
"112265",2019-11-25,,17.816667,"","78.127083"
"112265",2019-11-26,,17.541667,"","80.08875"
"112265",2019-11-27,,16.85,"","80.653333"
"112265",2019-11-28,,17.465217,"","76.87913"
"112265",2019-11-29,,16.625,"","82.604167"
"112265",2019-11-30,,17.1125,"","79.185417"
"112265",2019-12-01,,17.525,"","79.26"
"112265",2019-12-02,,17.491667,"","79.083333"
"112265",2019-12-03,,17.066667,"","80.654167"
"112265",2019-12-04,,17.783333,"","75.242083"
"112265",2019-12-05,,17.9875,"","78.830833"
"112265",2019-12-06,,17.829167,"","80.415417"
"112265",2019-12-07,,17.891667,"","81.015833"
"112265",2019-12-08,,18.233333,"","78.415417"
"112265",2019-12-09,,18.075,"","81.64625"
"112265",2019-12-10,,18.170833,"","80.18625"
"112265",2019-12-11,,17.525,"","83.533333"
"112265",2019-12-12,,17.817391,"","79.213043"
"112265",2019-12-13,,18.558333,"","75.6925"
"112265",2019-12-14,,18.3375,"","76.674583"
"112265",2019-12-15,,17.383333,"","81.18125"
"112265",2019-12-16,,17.404167,"","78.78"
"112265",2019-12-17,,18.2,"","74.5225"
"112265",2019-12-18,,18.07619,"","78.754286"
"112265",2019-12-19,,18.395833,"","79.74875"
"112265",2019-12-20,,17.879167,"","83.918333"
"112265",2019-12-21,,18.345833,"","79.35"
"112265",2019-12-22,,18.166667,"","80.210833"
"112265",2019-12-23,,18.625,"","81.200417"
"112265",2019-12-24,,18.054167,"","81.017917"
"112265",2019-12-25,,17.929167,"","78.0175"
"112265",2019-12-26,,18.695833,"","75.2375"
"112265",2019-12-27,,19.016667,"","78.185417"
"112265",2019-12-28,,18.4625,"","81.701667"
"112265",2019-12-29,,18.458333,"","82.469167"
"112265",2019-12-30,,18.745833,"","82.414167"
"112265",2019-12-31,,19.466667,"","77.692083"
"112265",2020-01-01,,19.283333,"","79.33"
"112265",2020-01-02,,19.629167,"","77.25125"
"112265",2020-01-03,,19.541667,"","76.020833"
"112265",2020-01-04,,19.7625,"","79.650417"
"112265",2020-01-05,,19.816667,"","77.5725"
"112265",2020-01-06,,19.241667,"","78.972917"
"112265",2020-01-07,,20.1125,"","74.829167"
"112265",2020-01-08,,20.15,"","76.852083"
"112265",2020-01-09,,19.720833,"","79.52125"
"112265",2020-01-10,,19.216667,"","80.798333"
"112265",2020-01-11,,18.970833,"","78.220417"
"112265",2020-01-12,,19.129167,"","79.103333"
"112265",2020-01-13,,18.6875,"","81.828333"
"112265",2020-01-14,,18.7,"","80.670417"
"112265",2020-01-15,,19.666667,"","76.92375"
"112265",2020-01-16,,19.154167,"","81.623333"
"112265",2020-01-17,,19.283333,"","79.900417"
