ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
AR-B,Argentina,Buenos Aires,2020-06-16,5523,184,0
AR-K,Argentina,Catamarca,2020-06-16,54,0,0
AR-H,Argentina,Chaco,2020-06-16,1048,17,0
AR-U,Argentina,Chubut,2020-06-16,79,0,0
AR-C,Argentina,Ciudad Autonoma de Buenos Aires,2020-06-16,4030,106,0
AR-X,Argentina,Cordoba,2020-06-16,2504,8,0
AR-W,Argentina,Corrientes,2020-06-16,637,0,0
AR-E,Argentina,Entre Rios,2020-06-16,296,14,0
AR-P,Argentina,Formosa,2020-06-16,38,0,0
AR-Y,Argentina,Jujuy,2020-06-16,373,0,0
AR-L,Argentina,La Pampa,2020-06-16,71,0,0
AR-F,Argentina,La Rioja,2020-06-16,128,5,0
AR-M,Argentina,Mendoza,2020-06-16,427,0,0
AR-N,Argentina,Misiones,,0,0,0
AR-Q,Argentina,Neuquen,2020-06-16,360,0,0
AR-R,Argentina,Rio Negro,2020-06-16,284,0,0
AR-A,Argentina,Salta,2020-06-16,83,2,0
AR-J,Argentina,San Juan,2020-06-16,102,0,0
AR-D,Argentina,San Luis,2020-06-16,81,0,0
AR-Z,Argentina,Santa Cruz,2020-06-16,156,0,0
AR-S,Argentina,Santa Fe,2020-06-16,2032,0,0
AR-G,Argentina,Santiago del Estero,2020-06-16,77,0,0
AR-V,Argentina,Tierra del Fuego,2020-06-16,452,0,0
AR-T,Argentina,Tucuman,2020-06-16,426,6,0
