ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
AR-B,Argentina,Buenos Aires,2020-06-16,15503,398,0
AR-K,Argentina,Catamarca,2020-06-16,110,0,0
AR-H,Argentina,Chaco,2020-06-16,2357,37,0
AR-U,Argentina,Chubut,2020-06-16,128,0,0
AR-C,Argentina,Ciudad Autonoma de Buenos Aires,2020-06-16,8353,216,0
AR-X,Argentina,Cordoba,2020-06-16,5399,23,0
AR-W,Argentina,Corrientes,2020-06-16,1016,0,0
AR-E,Argentina,Entre Rios,2020-06-16,508,0,0
AR-P,Argentina,Formosa,2020-06-16,99,0,0
AR-Y,Argentina,Jujuy,2020-06-16,784,0,0
AR-L,Argentina,La Pampa,2020-06-16,113,7,0
AR-F,Argentina,La Rioja,2020-06-16,369,0,0
AR-M,Argentina,Mendoza,2020-06-16,956,0,0
AR-N,Argentina,Misiones,2020-06-16,246,0,0
AR-Q,Argentina,Neuquen,2020-06-16,715,0,0
AR-R,Argentina,Rio Negro,2020-06-16,807,12,0
AR-A,Argentina,Salta,2020-06-16,168,0,0
AR-J,Argentina,San Juan,2020-06-16,240,0,0
AR-D,Argentina,San Luis,2020-06-16,139,0,0
AR-Z,Argentina,Santa Cruz,2020-06-16,237,0,0
AR-S,Argentina,Santa Fe,2020-06-16,3981,23,0
AR-G,Argentina,Santiago del Estero,2020-06-16,144,0,0
AR-V,Argentina,Tierra del Fuego,2020-06-16,876,0,0
AR-T,Argentina,Tucuman,2020-06-16,1090,0,0
