ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
AR-B,Argentina,Buenos Aires,2020-06-16,13599,370,0
AR-K,Argentina,Catamarca,2020-06-16,105,0,0
AR-H,Argentina,Chaco,2020-06-16,2162,34,0
AR-U,Argentina,Chubut,2020-06-16,111,0,0
AR-C,Argentina,Ciudad Autonoma de Buenos Aires,2020-06-16,7500,194,0
AR-X,Argentina,Cordoba,2020-06-16,5015,21,0
AR-W,Argentina,Corrientes,2020-06-16,969,0,0
AR-E,Argentina,Entre Rios,2020-06-16,471,31,0
AR-P,Argentina,Formosa,2020-06-16,86,0,0
AR-Y,Argentina,Jujuy,2020-06-16,741,0,0
AR-L,Argentina,La Pampa,2020-06-16,110,0,0
AR-F,Argentina,La Rioja,2020-06-16,313,0,0
AR-M,Argentina,Mendoza,2020-06-16,896,26,0
AR-N,Argentina,Misiones,2020-06-16,214,8,0
AR-Q,Argentina,Neuquen,2020-06-16,647,0,0
AR-R,Argentina,Rio Negro,2020-06-16,726,0,0
AR-A,Argentina,Salta,2020-06-16,154,0,0
AR-J,Argentina,San Juan,2020-06-16,224,0,0
AR-D,Argentina,San Luis,2020-06-16,129,0,0
AR-Z,Argentina,Santa Cruz,2020-06-16,219,0,0
AR-S,Argentina,Santa Fe,2020-06-16,3610,20,0
AR-G,Argentina,Santiago del Estero,2020-06-16,131,0,0
AR-V,Argentina,Tierra del Fuego,2020-06-16,828,0,0
AR-T,Argentina,Tucuman,2020-06-16,925,0,0
