ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
AR-B,Argentina,Buenos Aires,2020-06-16,6845,223,0
AR-K,Argentina,Catamarca,2020-06-16,72,0,0
AR-H,Argentina,Chaco,2020-06-16,1205,20,0
AR-U,Argentina,Chubut,2020-06-16,84,0,0
AR-C,Argentina,Ciudad Autonoma de Buenos Aires,2020-06-16,4664,125,0
AR-X,Argentina,Cordoba,2020-06-16,3306,0,0
AR-W,Argentina,Corrientes,2020-06-16,724,0,0
AR-E,Argentina,Entre Rios,2020-06-16,329,17,0
AR-P,Argentina,Formosa,,0,0,0
AR-Y,Argentina,Jujuy,2020-06-16,601,0,0
AR-L,Argentina,La Pampa,2020-06-16,80,0,0
AR-F,Argentina,La Rioja,2020-06-16,182,0,0
AR-M,Argentina,Mendoza,2020-06-16,586,15,0
AR-N,Argentina,Misiones,2020-06-16,49,0,0
AR-Q,Argentina,Neuquen,2020-06-16,411,0,0
AR-R,Argentina,Rio Negro,2020-06-16,379,0,0
AR-A,Argentina,Salta,2020-06-16,101,3,0
AR-J,Argentina,San Juan,2020-06-16,136,0,0
AR-D,Argentina,San Luis,,0,0,0
AR-Z,Argentina,Santa Cruz,2020-06-16,163,0,0
AR-S,Argentina,Santa Fe,2020-06-16,2339,0,0
AR-G,Argentina,Santiago del Estero,2020-06-16,92,0,0
AR-V,Argentina,Tierra del Fuego,2020-06-16,526,0,0
AR-T,Argentina,Tucuman,2020-06-16,481,0,0
