ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
AR-B,Argentina,Buenos Aires,2020-06-16,23504,549,0
AR-K,Argentina,Catamarca,2020-06-16,164,0,0
AR-H,Argentina,Chaco,2020-06-16,2982,56,0
AR-U,Argentina,Chubut,2020-06-16,184,7,0
AR-C,Argentina,Ciudad Autonoma de Buenos Aires,2020-06-16,12061,301,0
AR-X,Argentina,Cordoba,2020-06-16,7222,37,0
AR-W,Argentina,Corrientes,2020-06-16,1226,0,0
AR-E,Argentina,Entre Rios,2020-06-16,668,40,0
AR-P,Argentina,Formosa,2020-06-16,192,0,0
AR-Y,Argentina,Jujuy,2020-06-16,1078,0,0
AR-L,Argentina,La Pampa,2020-06-16,141,0,0
AR-F,Argentina,La Rioja,2020-06-16,686,0,0
AR-M,Argentina,Mendoza,2020-06-16,1180,0,0
AR-N,Argentina,Misiones,2020-06-16,495,10,0
AR-Q,Argentina,Neuquen,2020-06-16,880,0,0
AR-R,Argentina,Rio Negro,2020-06-16,1223,0,0
AR-A,Argentina,Salta,2020-06-16,307,0,0
AR-J,Argentina,San Juan,2020-06-16,338,0,0
AR-D,Argentina,San Luis,2020-06-16,184,0,0
AR-Z,Argentina,Santa Cruz,2020-06-16,314,0,0
AR-S,Argentina,Santa Fe,2020-06-16,5209,27,0
AR-G,Argentina,Santiago del Estero,2020-06-16,232,5,0
AR-V,Argentina,Tierra del Fuego,2020-06-16,1081,0,0
AR-T,Argentina,Tucuman,2020-06-16,1887,0,0
