ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
AR-B,Argentina,Buenos Aires,2020-06-16,79551,1204,0
AR-K,Argentina,Catamarca,2020-06-16,471,0,0
AR-H,Argentina,Chaco,2020-06-16,8098,147,0
AR-U,Argentina,Chubut,2020-06-16,613,0,0
AR-C,Argentina,Ciudad Autonoma de Buenos Aires,2020-06-16,47510,662,0
AR-X,Argentina,Cordoba,2020-06-16,15973,56,0
AR-W,Argentina,Corrientes,2020-06-16,2905,0,0
AR-E,Argentina,Entre Rios,2020-06-16,1560,0,0
AR-P,Argentina,Formosa,2020-06-16,730,0,0
AR-Y,Argentina,Jujuy,2020-06-16,2268,1,0
AR-L,Argentina,La Pampa,2020-06-16,278,0,0
AR-F,Argentina,La Rioja,2020-06-16,1438,0,0
AR-M,Argentina,Mendoza,2020-06-16,2172,0,0
AR-N,Argentina,Misiones,2020-06-16,1192,0,0
AR-Q,Argentina,Neuquen,2020-06-16,1735,14,0
AR-R,Argentina,Rio Negro,2020-06-16,2844,44,0
AR-A,Argentina,Salta,2020-06-16,763,0,0
AR-J,Argentina,San Juan,2020-06-16,704,0,0
AR-D,Argentina,San Luis,2020-06-16,412,0,0
AR-Z,Argentina,Santa Cruz,2020-06-16,535,0,0
AR-S,Argentina,Santa Fe,2020-06-16,10735,0,0
AR-G,Argentina,Santiago del Estero,2020-06-16,2144,0,0
AR-V,Argentina,Tierra del Fuego,2020-06-16,1545,0,0
AR-T,Argentina,Tucuman,2020-06-16,5670,0,0
