ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
AR-B,Argentina,Buenos Aires,2020-06-16,82446,1222,0
AR-K,Argentina,Catamarca,2020-06-16,480,0,0
AR-H,Argentina,Chaco,2020-06-16,8360,0,0
AR-U,Argentina,Chubut,2020-06-16,633,0,0
AR-C,Argentina,Ciudad Autonoma de Buenos Aires,2020-06-16,48803,669,0
AR-X,Argentina,Cordoba,2020-06-16,16165,0,0
AR-W,Argentina,Corrientes,2020-06-16,2930,0,0
AR-E,Argentina,Entre Rios,2020-06-16,1606,77,0
AR-P,Argentina,Formosa,,0,0,0
AR-Y,Argentina,Jujuy,2020-06-16,2272,0,0
AR-L,Argentina,La Pampa,2020-06-16,286,0,0
AR-F,Argentina,La Rioja,2020-06-16,1448,0,0
AR-M,Argentina,Mendoza,2020-06-16,2198,0,0
AR-N,Argentina,Misiones,2020-06-16,1204,0,0
AR-Q,Argentina,Neuquen,2020-06-16,1773,0,0
AR-R,Argentina,Rio Negro,2020-06-16,2917,45,0
AR-A,Argentina,Salta,2020-06-16,770,0,0
AR-J,Argentina,San Juan,2020-06-16,706,0,0
AR-D,Argentina,San Luis,2020-06-16,414,0,0
AR-Z,Argentina,Santa Cruz,2020-06-16,537,0,0
AR-S,Argentina,Santa Fe,2020-06-16,10865,0,0
AR-G,Argentina,Santiago del Estero,2020-06-16,2148,0,0
AR-V,Argentina,Tierra del Fuego,2020-06-16,1552,0,0
AR-T,Argentina,Tucuman,2020-06-16,5822,0,0
